replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Bellman Errors 1 Mean,trainer/Bellman Errors 1 Std,trainer/Bellman Errors 1 Max,trainer/Bellman Errors 1 Min,trainer/Bellman Errors 2 Mean,trainer/Bellman Errors 2 Std,trainer/Bellman Errors 2 Max,trainer/Bellman Errors 2 Min,trainer/Policy Action Mean,trainer/Policy Action Std,trainer/Policy Action Max,trainer/Policy Action Min,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
873000,5.902757,8.324493,-313.2035,311.63544,69.36824,369.49252,1.6979129,311.386,69.36457,369.03174,-1.2123861,311.93234,69.19211,369.33185,1.2167972,5.9027576,48.035503,760.48145,9.182468e-05,8.324493,82.84286,1317.9196,1.5258789e-05,0.1265697,0.79961026,1.0,-1.0,873000,2403,1000.0,0.0,1000,1000,3.5520743991150177,0.5350548585355517,4.623261559835969,0.6452124621829716,3552.074399115019,0.0,3552.074399115019,3552.074399115019,0.098284287433051,0.6532453038692859,1.0,-1.0,1,3552.074399115019,4235368,9993,1000.0,0.0,1000,1000,3.6421220812210455,0.5807454074450888,5.0198542359691904,0.595070360233977,3642.1220812210463,8.717513111144527,3653.852717419125,3631.500287268767,0.12006617,0.6656179,1.0,-1.0,5,3642.1220812210463,0.004773344999193796,2.145443598001293,0.44427302999974927,0.013158271000065724,0.006858973998532747,5.786779254000066,8.401286471998901,7398.101892817996,871
874000,29.882368,23.668583,-316.5917,314.8613,63.914253,369.16553,5.298333,314.98004,63.598026,368.25592,12.070727,315.02856,63.65099,368.14096,7.024393,29.882368,433.3583,6948.8364,2.7232803e-05,23.668583,323.0311,5175.6274,0.00013804529,0.17419155,0.7891211,1.0,-1.0,874000,2405,500.0,38.0,538,462,3.5376550704084675,0.7958806326554796,5.778474214264667,0.6225302357756335,1768.8275352042324,215.90214182670127,1984.7296770309335,1552.925393377531,0.13474564249801685,0.7096896806779925,1.0,-1.0,2,1768.8275352042324,4239701,9998,866.6,266.8,1000,333,3.6174034288877066,0.6362726453635762,6.422343672654727,0.6080161870011761,3134.8418114740853,933.5549732163744,3612.641539952033,1267.8585720662022,0.13174611,0.6849382,1.0,-1.0,5,3134.8418114740853,0.004799434998858487,2.1490355510013615,0.4476524989986501,0.013630286999614327,0.006868014001156553,5.786670278999736,8.408656064999377,7406.512333996991,872
875000,3.1732724,2.7456803,-320.5276,319.7213,63.774063,367.8709,5.6554117,319.00354,63.76465,367.48877,7.5074663,319.23917,63.73739,365.58154,5.0905843,3.1732726,8.129961,60.200466,1.2531877e-05,2.7456803,8.8598385,79.9905,1.8253922e-07,0.1392272,0.77961004,1.0,-1.0,875000,2406,1000.0,0.0,1000,1000,3.5530448413581004,0.5401248682449953,4.558977677150035,0.5915835914275478,3553.0448413581,0.0,3553.0448413581,3553.0448413581,0.11373063028098546,0.6602067168153527,1.0,-1.0,1,3553.0448413581,4244701,10003,1000.0,0.0,1000,1000,3.585195056146069,0.5415665620411149,4.624874436850304,0.6417694537633769,3585.195056146069,6.71942431983096,3594.6688449441012,3575.1333765222257,0.10545291,0.6568187,1.0,-1.0,5,3585.195056146069,0.004746075001094141,2.1563851539995085,0.4460062289999769,0.012885886999356444,0.006864194001536816,5.782398624998677,8.40928616400015,7414.923408475995,873
876000,4.2329884,4.4444103,-310.95822,309.25977,68.20022,371.25986,4.754923,309.74426,67.947716,372.12955,8.779862,310.14478,68.07984,372.67557,-0.85510916,4.2329884,9.808337,80.56998,1.7479993e-05,4.4444103,18.130537,236.60275,6.262213e-06,0.060844768,0.8052112,1.0,-1.0,876000,2407,1000.0,0.0,1000,1000,3.593759472925069,0.5545004944843553,4.619717980924463,0.5745302629372734,3593.75947292507,0.0,3593.75947292507,3593.75947292507,0.11538634027410884,0.6691545795940036,1.0,-1.0,1,3593.75947292507,4249586,10009,814.1666666666666,263.1010051080932,1000,421,3.687113208144126,0.689529880595892,6.78925939669051,0.5583854341160023,3001.924670297342,891.3899231438348,3668.276068296296,1670.453137704176,0.11887795,0.69982123,1.0,-1.0,6,3001.924670297342,0.004767905000335304,2.1544359710005665,0.4466113199996471,0.01231021899911866,0.006869373999506934,5.789021070999297,8.414015859998472,7423.339320120992,874
877000,2.7759705,2.8305564,-317.66907,316.93323,53.198032,371.41483,7.2060404,317.09778,53.32964,370.9107,8.696941,317.18512,53.18213,370.12402,8.13677,2.7759705,7.8953915,73.50048,1.5021302e-05,2.8305564,9.737861,128.23448,4.628906e-06,0.1225723,0.79476404,1.0,-1.0,877000,2408,1000.0,0.0,1000,1000,3.581825108003904,0.5599377231659601,4.5378090092553265,0.5959012804429522,3581.825108003908,0.0,3581.825108003908,3581.825108003908,0.14983792678900792,0.6813106218550123,1.0,-1.0,1,3581.825108003908,4254586,10014,1000.0,0.0,1000,1000,3.606233493035283,0.5438329536790445,4.591493337979596,0.5737367198058698,3606.233493035282,5.663971661978658,3614.8965640763204,3599.682076530902,0.14111784,0.6716838,1.0,-1.0,5,3606.233493035282,0.0048437060013384325,2.163785580998592,0.45092524199935724,0.012800784999853931,0.00681791399983922,5.793410265001512,8.432583493000493,7431.773563716993,875
878000,4.0030494,3.9602087,-315.56137,314.1643,64.78056,365.4304,10.201471,314.17047,64.79372,365.4047,6.1119742,313.78247,65.30343,365.3385,-2.9830086,4.003049,23.021349,358.29337,9.596441e-05,3.960209,12.070643,136.20132,2.9206276e-06,-0.021541737,0.81086975,1.0,-1.0,878000,2410,500.0,93.0,593,407,3.6422177969569294,0.8865853875690501,6.851445282374226,0.6602561440439011,1821.1088984784656,265.45824981958356,2086.5671482980492,1555.6506486588821,0.0841944873784956,0.7037662307802683,1.0,-1.0,2,1821.1088984784656,4259586,10019,1000.0,0.0,1000,1000,3.6323488459300277,0.5581148078532576,4.6789700367373195,0.643189105456616,3632.348845930028,3.5584946496396763,3638.7516092541086,3628.2963847853785,0.08858613,0.6788981,1.0,-1.0,5,3632.348845930028,0.004791876001036144,2.1557869240004948,0.4522004209993611,0.013164539999706903,0.0068735349996131845,5.779493497000658,8.41231079300087,7440.18771250499,876
879000,9.979002,9.261831,-303.5609,299.10168,85.54145,368.22623,-9.522312,298.8681,85.58046,368.53726,-9.478053,299.72385,86.16441,369.2373,1.1943134,9.979002,48.758926,479.7588,2.6915222e-07,9.261831,44.44497,478.3848,2.9508024e-05,0.12979527,0.7934932,1.0,-1.0,879000,2412,500.0,306.0,806,194,3.5981515458863713,0.8662296696346548,6.374734186949739,0.6435197427272422,1799.0757729431843,1209.6465490948485,3008.722322038033,589.4292238483359,0.13265640020026662,0.7116574697910413,1.0,-1.0,2,1799.0757729431843,4264586,10024,1000.0,0.0,1000,1000,3.6052761692766495,0.550478952867367,4.611990055952914,0.6266202829976616,3605.27616927665,14.86816539994303,3623.0855361262206,3585.3664568010067,0.12845746,0.682023,1.0,-1.0,5,3605.27616927665,0.004787055999258882,2.158831247999842,0.4446536899995408,0.015849268000238226,0.006851594000181649,5.7809427000011055,8.411915556000167,7448.601477536987,877
880000,13.864992,14.161414,-314.7131,313.02527,64.30763,365.86652,11.328433,313.05923,63.678295,367.17972,11.099265,313.57178,63.522392,367.283,4.7069955,13.864992,111.96663,1686.9398,1.8253922e-07,14.161416,130.6414,2029.588,1.0267831e-05,0.07359528,0.80912036,1.0,-1.0,880000,2413,1000.0,0.0,1000,1000,3.583676043699774,0.5421730906808644,4.4994702018241854,0.6394881212112439,3583.676043699775,0.0,3583.676043699775,3583.676043699775,0.10201152519414482,0.6521544746208495,1.0,-1.0,1,3583.676043699775,4269586,10029,1000.0,0.0,1000,1000,3.629022483977522,0.554282787700843,4.585389703554762,0.5979198835160355,3629.0224839775206,4.993195915855422,3633.664830647796,3619.5465075829984,0.11037583,0.6569615,1.0,-1.0,5,3629.0224839775206,0.004796076000275207,2.15290068899958,0.44411102599951846,0.016307923999193008,0.006876863999423222,5.791033290000996,8.416025868998986,7457.019262929988,878
881000,5.356411,11.360978,-315.00494,312.79926,66.177925,366.11063,-10.020518,312.68286,65.38418,365.47778,-9.132648,312.0532,65.81825,364.88556,-0.18248476,5.356411,20.034937,276.67627,3.3620745e-05,11.360979,109.01411,1730.436,2.0954758e-07,0.1532572,0.80831474,1.0,-1.0,881000,2414,1000.0,0.0,1000,1000,3.5639297282845854,0.542835596640724,4.470610777729105,0.5734614696782739,3563.9297282845832,0.0,3563.9297282845832,3563.9297282845832,0.11184897642433438,0.6996841635957686,1.0,-1.0,1,3563.9297282845832,4274586,10034,1000.0,0.0,1000,1000,3.632680391910026,0.5540732768199281,4.513586287554547,0.5598173287794076,3632.680391910025,3.6877594685680295,3639.5903126140156,3628.638055572958,0.11998649,0.7111885,1.0,-1.0,5,3632.680391910025,0.004791596000359277,2.143462541998815,0.4472123510004167,0.012875387001258787,0.006836864000433707,5.784346819998973,8.399525560000257,7465.420564653988,879
882000,29.291689,60.620815,-311.4659,311.35693,71.65861,368.39478,-7.841858,311.5029,71.14297,367.55002,-6.052768,310.8268,72.63146,366.67935,-8.999846,29.291685,404.2232,6478.834,3.875792e-05,60.620815,928.9986,14895.175,2.7232803e-05,0.08719891,0.8131803,1.0,-1.0,882000,2415,1000.0,0.0,1000,1000,3.5297690554938974,0.555216880269236,4.614131994596168,0.6840654326137562,3529.769055493895,0.0,3529.769055493895,3529.769055493895,0.0986775141199355,0.7079383166420313,1.0,-1.0,1,3529.769055493895,4279586,10039,1000.0,0.0,1000,1000,3.5772148587754624,0.579214726372488,4.721472661187345,0.6612323964137127,3577.2148587754627,3.6253950528810264,3580.711300734191,3570.515033527191,0.10089092,0.7093441,1.0,-1.0,5,3577.2148587754627,0.004731385000923183,2.1595545939999283,0.44898188700062747,0.016308394999214215,0.006847343998742872,5.846080539999093,8.48250414499853,7473.9048780339845,880
883000,2.1882477,2.653538,-308.03552,306.6659,71.27715,365.1126,-3.740541,306.66006,71.338715,364.90262,-3.6805272,306.80594,71.23441,365.3865,-1.5747644,2.1882477,5.2524476,52.402435,7.301569e-07,2.6535382,6.65866,56.322807,1.5021302e-05,0.08696238,0.797629,1.0,-1.0,883000,2417,500.0,472.0,972,28,3.4901016475100977,0.68245844439407,4.537807693401625,0.6483707653610915,1745.0508237550478,1710.9975485756918,3456.0483723307393,34.05327517935601,0.12754767135748163,0.6847445239897688,1.0,-1.0,2,1745.0508237550478,4283728,10048,460.22222222222223,482.7929801979261,1000,27,3.5512680133392975,0.712404791179544,4.623246171213346,0.6334147484129161,1634.3724568057073,1788.8738037698024,3642.4185583514472,32.22910750914767,0.11673827,0.68363476,1.0,-1.0,9,1634.3724568057073,0.004799205999006517,2.1362757360002433,0.4466196979992674,0.013776189000054728,0.006835723999756738,5.824763958000403,8.433070510998732,7482.339701120983,881
884000,2.459653,2.6690555,-319.54932,318.64722,59.13786,367.4323,9.442408,318.62885,59.084747,367.23544,8.05726,318.1471,58.97479,366.6032,10.650799,2.459653,4.5805173,33.135715,1.8779188e-05,2.6690555,7.5710835,61.488274,2.4140812e-05,0.13011654,0.77964455,1.0,-1.0,884000,2419,500.0,228.0,728,272,3.495683980332966,0.7414321637316681,5.413810660652362,0.7213804560289084,1747.8419901664834,873.9224276697711,2621.7644178362543,873.9195624967123,0.12507072490450288,0.6892660923074344,1.0,-1.0,2,1747.8419901664834,4288728,10053,1000.0,0.0,1000,1000,3.615537143225471,0.5755541220038085,4.828623334861116,0.73459794726957,3615.537143225471,4.9802663654362345,3625.1802150842645,3611.140539307371,0.12035547,0.6766799,1.0,-1.0,5,3615.537143225471,0.004812096000023303,2.1580321550009103,0.44443617099932453,0.015183868999883998,0.006856445001176326,5.833660160000363,8.462980896001682,7490.804372050984,882
885000,3.9088588,3.6416588,-316.78937,315.8345,64.7607,367.54224,5.9460793,315.82474,64.482506,368.30936,6.6910815,315.3465,64.504845,367.1169,8.255752,3.9088585,16.175041,211.17763,0.00033976138,3.6416588,14.057982,168.44345,1.7479993e-05,0.18749917,0.79715407,1.0,-1.0,885000,2420,1000.0,0.0,1000,1000,3.5558965191501013,0.5420479682297012,4.742862173985265,0.6612515862291595,3555.8965191501024,0.0,3555.8965191501024,3555.8965191501024,0.1307174182526294,0.6919700071983755,1.0,-1.0,1,3555.8965191501024,4293728,10058,1000.0,0.0,1000,1000,3.5987371376182287,0.5518598470455434,4.729100870367341,0.6535009068229468,3598.737137618228,4.789044455859803,3605.919954482339,3593.333831568722,0.1219755,0.6909475,1.0,-1.0,5,3598.737137618228,0.004775354998855619,2.1423914520000835,0.450652188001186,0.013117049998982111,0.006832363000285113,5.846343794999484,8.464112202998876,7499.27025652698,883
886000,24.803003,9.540396,-304.74686,303.40747,80.1447,371.7834,-0.70992947,304.0188,80.06171,370.203,-3.0892038,303.48856,79.60316,370.61075,-0.7953275,24.803003,338.75488,5431.161,2.8196722e-05,9.540396,67.9702,1076.6482,0.00048011914,0.09844062,0.806394,1.0,-1.0,886000,2421,1000.0,0.0,1000,1000,3.504281167572155,0.5283653255510823,4.4762473001688905,0.8236640390159802,3504.281167572155,0.0,3504.281167572155,3504.281167572155,0.14334778254931935,0.690402851691685,1.0,-1.0,1,3504.281167572155,4298728,10063,1000.0,0.0,1000,1000,3.6006858581597205,0.5586651486152955,4.881977040709962,0.799823056483045,3600.68585815972,11.521499326559864,3614.0913591611616,3584.0382132415893,0.15441953,0.69815034,1.0,-1.0,5,3600.68585815972,0.004744795000078739,2.154100464998919,0.442800132001139,0.014632681000875891,0.006822714000009,5.81906373899983,8.442164526000852,7507.714262137982,884
887000,3.0111845,3.5302858,-316.69162,315.82697,65.20201,366.9236,-7.7483835,315.53012,65.563896,365.3251,-11.42185,315.8818,65.22066,365.92996,-1.933678,3.0111847,10.463243,113.77105,1.1408702e-06,3.5302856,13.339222,131.4437,1.3861805e-05,0.047558103,0.79569376,1.0,-1.0,887000,2422,1000.0,0.0,1000,1000,3.5275717930500936,0.544675529820981,4.853221368225099,0.9268909985924868,3527.5717930500914,0.0,3527.5717930500914,3527.5717930500914,0.0681268991882926,0.6575369846020628,1.0,-1.0,1,3527.5717930500914,4303728,10068,1000.0,0.0,1000,1000,3.6381405352286937,0.5846915922612047,4.977242054083719,0.8744059401592224,3638.1405352286915,6.632949865218386,3647.5340930386724,3630.4785351500827,0.091280095,0.66272753,1.0,-1.0,5,3638.1405352286915,0.004811955999684869,2.1565487989992107,0.44943592500021623,0.012979099001313443,0.006859903998702066,5.834221008000895,8.464856691000023,7516.180870040981,885
888000,2.6892927,2.3095572,-317.81863,316.98,61.09582,368.80487,14.789457,317.1497,61.119408,370.25446,12.727524,316.83447,61.21351,369.50632,15.223207,2.689293,9.589937,100.487656,3.9521605e-05,2.3095574,5.9152985,45.60103,3.580004e-06,0.06959418,0.80330366,1.0,-1.0,888000,2423,1000.0,0.0,1000,1000,3.551428352741679,0.5261600082143061,4.516527123616895,0.7027527598763352,3551.428352741679,0.0,3551.428352741679,3551.428352741679,0.1355789711181678,0.6747977440215112,1.0,-1.0,1,3551.428352741679,4308728,10073,1000.0,0.0,1000,1000,3.6060584564339546,0.5473506182148795,4.711563107572083,0.6783938338562779,3606.058456433955,2.41943780976232,3609.9385103591267,3603.507489523227,0.15107685,0.68158937,1.0,-1.0,5,3606.058456433955,0.00481384600061574,2.151574671999697,0.4436516280002252,0.012668154000493814,0.006811504001234425,5.825723748999735,8.445243553002001,7524.627882338985,886
889000,5.075011,3.267465,-317.94626,317.80316,54.191315,368.06253,59.95748,317.18698,53.839745,367.55603,62.33468,317.0771,54.26614,366.80252,60.325615,5.0750113,14.443936,109.36594,7.617846e-05,3.267465,9.214942,79.06139,8.853385e-06,0.09609742,0.79566646,1.0,-1.0,889000,2424,1000.0,0.0,1000,1000,3.539446576557,0.5326782502886129,4.5642014575972,0.6339605453056117,3539.4465765570044,0.0,3539.4465765570044,3539.4465765570044,0.1275766587289268,0.683251224529453,1.0,-1.0,1,3539.4465765570044,4313728,10078,1000.0,0.0,1000,1000,3.6192772715232313,0.5401575119740573,4.724269219219585,0.5905543438635574,3619.2772715232322,4.380954781428145,3622.80232468147,3610.9599517164315,0.116342604,0.67499673,1.0,-1.0,5,3619.2772715232322,0.004795885999556049,2.1561087040008715,0.44647213900134375,0.015234699998472934,0.006851793999885558,5.858460378000018,8.487923601000148,7533.117493642984,887
890000,2.9301212,3.987794,-316.89832,316.19385,61.801994,371.9925,22.757723,316.47284,61.76784,372.3779,23.689154,316.292,61.76275,371.33002,21.53946,2.930121,13.293775,199.7545,8.326117e-05,3.987794,11.370773,123.56302,2.3841858e-07,0.014455891,0.80697703,1.0,-1.0,890000,2426,500.0,45.0,545,455,3.545291059640609,0.7741391582508749,5.458925031828847,0.6900950486932075,1772.645529820304,207.40916394265025,1980.0546937629545,1565.236365877654,0.08112804767150533,0.6765338314938579,1.0,-1.0,2,1772.645529820304,4318728,10083,1000.0,0.0,1000,1000,3.6259244449960546,0.5537867731238718,4.8795939562926565,0.6212866281725663,3625.9244449960534,10.27068090759853,3640.1108817619865,3612.27196386709,0.08229306,0.65171266,1.0,-1.0,5,3625.9244449960534,0.004886487000476336,2.1402138360008394,0.4488394439995318,0.01612816200031375,0.006874283999422914,5.90157717999864,8.518519392999224,7541.637877051983,888
891000,4.66919,3.694832,-314.66562,313.74976,57.827087,369.40527,35.616917,313.69934,58.324883,370.24316,37.7499,313.61856,57.79317,369.3771,29.167084,4.66919,17.092209,240.88617,2.5973655e-05,3.6948323,8.801966,73.66475,0.0001180321,0.07924048,0.79537094,1.0,-1.0,891000,2427,1000.0,0.0,1000,1000,3.5628119145777584,0.5323877175691685,4.648555842590201,0.7716716176389398,3562.8119145777587,0.0,3562.8119145777587,3562.8119145777587,0.12021352543200914,0.6971839126588281,1.0,-1.0,1,3562.8119145777587,4323728,10088,1000.0,0.0,1000,1000,3.63933011392678,0.5735138412142909,4.8319073140604,0.7785234408138466,3639.3301139267787,8.568795136181137,3648.964365013319,3623.9953541103628,0.15279385,0.7102035,1.0,-1.0,5,3639.3301139267787,0.004856247000134317,2.16574547700111,0.4451228750003793,0.01615005199892039,0.006855875000837841,5.834480733001328,8.47321125900271,7550.112857685986,889
892000,5.3973913,5.2633286,-321.49576,320.7202,56.6059,366.34183,31.16816,321.19617,56.37775,368.85483,29.52523,320.4694,57.0,366.74332,23.876411,5.397391,28.512661,436.62225,6.991997e-05,5.2633286,22.450325,287.51608,1.5258789e-05,-0.0006793228,0.7910514,1.0,-1.0,892000,2428,1000.0,0.0,1000,1000,3.514879326337659,0.5289682044930332,4.502893213948555,0.5562355703467678,3514.8793263376497,0.0,3514.8793263376497,3514.8793263376497,0.06921171474207262,0.6485158848420899,1.0,-1.0,1,3514.8793263376497,4328728,10093,1000.0,0.0,1000,1000,3.6388288107541404,0.5607292156831243,4.764053252199083,0.5528930069905978,3638.828810754139,8.38158753676279,3650.211044268625,3631.0337075954703,0.06693068,0.6585992,1.0,-1.0,5,3638.828810754139,0.004816067001229385,2.1395630370006984,0.45160034599939536,0.015074337999976706,0.006834484000137309,5.88109003199861,8.498978304000048,7558.613519771982,890
893000,2.4094772,2.0045204,-320.5097,318.9795,56.81188,366.694,17.687849,319.08185,57.000095,366.12,16.64577,319.3274,56.93933,366.653,19.27551,2.4094772,6.792317,69.29363,3.3620745e-07,2.0045204,4.9738736,52.473152,1.3861805e-05,0.1501785,0.76256645,1.0,-1.0,893000,2429,1000.0,0.0,1000,1000,3.543828454810505,0.5472334551457444,4.798140972799267,0.6133418255671846,3543.8284548105057,0.0,3543.8284548105057,3543.8284548105057,0.09416797695563996,0.650967571656582,1.0,-1.0,1,3543.8284548105057,4333728,10098,1000.0,0.0,1000,1000,3.594452293907607,0.5509281605495722,4.675082066341625,0.623206362831806,3594.4522939076064,4.729032405631484,3601.2575532515507,3588.8166781567766,0.089097016,0.64264435,1.0,-1.0,5,3594.4522939076064,0.004799735999768018,2.1267365999992762,0.4477472750004381,0.016063470999142737,0.01166355999885127,5.861383097000726,8.468393738998202,7567.083717844983,891
894000,7.7031016,5.9341984,-320.44147,319.5622,55.88493,365.84915,-26.31113,319.67053,55.621353,366.09015,-20.360264,319.5192,54.85224,366.43597,-0.67598546,7.7031016,51.998417,755.74255,4.4260174e-05,5.9341984,34.435074,463.96753,0.000114087015,0.13259558,0.79148394,1.0,-1.0,894000,2432,333.3333333333333,103.87920335124296,436,191,3.7190048357371976,1.0915984207800047,6.091831246062847,0.657970184397072,1239.668278579066,465.5995658834784,1681.1333371049734,595.8448782235498,0.11874837572292302,0.7476239699995575,1.0,-1.0,3,1239.668278579066,4338056,10103,865.6,268.79999999999995,1000,328,3.607105609857186,0.5972274958185882,4.7403255247181,0.6425765656083456,3122.310615892379,984.0067074498273,3620.9551507390297,1154.336016982793,0.12992425,0.6758272,1.0,-1.0,5,3122.310615892379,0.004825727000934421,2.1461759680005343,0.4435261190010351,0.011119042999780504,0.0069055059993843315,5.785874080998838,8.398426444000506,7575.483793720982,892
895000,2.4230943,3.1361156,-323.6331,322.44727,58.544586,364.85385,18.482222,322.2132,58.641598,365.62234,12.184541,322.5862,58.406105,365.17877,15.7428875,2.4230943,8.217055,96.2523,3.8378872e-05,3.1361156,11.289753,116.55175,2.8848648e-05,0.2136888,0.7750741,1.0,-1.0,895000,2433,1000.0,0.0,1000,1000,3.4876333318312773,0.516078865251441,4.393964096755228,0.6962577345658018,3487.6333318312745,0.0,3487.6333318312745,3487.6333318312745,0.1142880007977897,0.6331404882339015,1.0,-1.0,1,3487.6333318312745,4343056,10108,1000.0,0.0,1000,1000,3.596858960405129,0.5487233588861329,4.638701509722568,0.6684179652473468,3596.858960405129,12.860090955887674,3620.335740997096,3585.643705033361,0.12186816,0.65019906,1.0,-1.0,5,3596.858960405129,0.004736516000775737,2.144436422999206,0.4505904779998673,0.012918358001115848,0.006940785999177024,5.781228051999278,8.40085061299942,7583.886302026981,893
896000,2.3849335,2.7921197,-321.60614,321.372,59.470875,368.9045,26.29069,321.24207,59.279255,370.72467,26.9119,320.84528,59.091675,369.02713,25.8919,2.3849335,7.0734854,71.24935,0.00013166666,2.7921195,14.279922,202.39769,4.434027e-06,0.07138155,0.8064163,1.0,-1.0,896000,2434,1000.0,0.0,1000,1000,3.573320025407005,0.5247635258182318,4.339502260255086,0.6799511536377852,3573.320025407006,0.0,3573.320025407006,3573.320025407006,0.06952391484877067,0.6529897220725819,1.0,-1.0,1,3573.320025407006,4348056,10113,1000.0,0.0,1000,1000,3.6353474655297817,0.5717072748874308,4.8214602403354805,0.6738834478697914,3635.347465529783,4.819992444433766,3638.8555552457,3625.9286856366434,0.09027896,0.67026216,1.0,-1.0,5,3635.347465529783,0.004721254999822122,2.142271642000196,0.4392709929998091,0.014008523001393769,0.006886265999128227,5.775578959000995,8.382737638001345,7592.270686897981,894
897000,6.6160784,4.1072803,-316.17883,315.86212,64.00789,368.0186,18.868309,315.78802,64.2183,368.0187,15.239895,315.6858,64.57763,369.08316,1.0161779,6.616079,58.85145,926.3311,3.017485e-07,4.1072803,16.589312,202.31412,8.95001e-07,0.10229185,0.80759174,1.0,-1.0,897000,2436,500.0,411.0,911,89,3.6608445375001812,0.8947001568934426,6.421275860463492,0.7250466272630772,1830.4222687500883,1614.7852354195525,3445.2075041696407,215.63703333053584,0.11302825970877696,0.7167203299509676,1.0,-1.0,2,1830.4222687500883,4352450,10118,878.8,242.39999999999998,1000,394,3.630371398317626,0.6195767038321234,5.50822587833675,0.7669658682297429,3190.370384841529,841.305983027872,3614.679699152374,1507.7673475380598,0.11536741,0.69322914,1.0,-1.0,5,3190.370384841529,0.004772975999003393,2.1509601100005966,0.44756578000124136,0.014165536000291468,0.007015106999460841,5.900870683999528,8.525350193000122,7600.797751073979,895
898000,6.5265255,6.6672325,-307.0672,305.26157,78.57789,365.98764,-22.690926,305.41003,78.93454,365.85538,-29.473692,305.1726,78.83348,365.11865,-34.479645,6.526525,33.483753,390.94235,7.886533e-05,6.667233,41.872746,621.6641,4.06811e-05,0.06491459,0.8002454,1.0,-1.0,898000,2437,1000.0,0.0,1000,1000,3.583825014301348,0.5649485497144885,4.616379661432013,0.7290038025448147,3583.8250143013443,0.0,3583.8250143013443,3583.8250143013443,0.09851028487301414,0.6765536786498959,1.0,-1.0,1,3583.8250143013443,4357450,10123,1000.0,0.0,1000,1000,3.6275406642419097,0.580018918743826,4.711776701400984,0.7057980180157588,3627.5406642419102,5.424448685309637,3632.226412671784,3617.6278954992026,0.10861411,0.67791104,1.0,-1.0,5,3627.5406642419102,0.004817717001060373,2.159298425000088,0.4506867460004287,0.01676978199975565,0.006995716001256369,5.909513376998802,8.548081763001392,7609.347523200981,896
899000,4.2443023,5.3234844,-319.48212,318.72974,56.51172,368.88745,30.240149,317.80713,56.294548,368.9196,31.345116,318.28992,56.4602,367.9989,31.255192,4.2443023,36.7768,588.23865,9.127893e-06,5.323484,48.80124,778.4897,0.0002127923,0.10743722,0.8023488,1.0,-1.0,899000,2438,1000.0,0.0,1000,1000,3.498866001757675,0.503047143033271,4.397398182694835,0.9001497775940502,3498.866001757675,0.0,3498.866001757675,3498.866001757675,0.12009620287056079,0.6368125092786155,1.0,-1.0,1,3498.866001757675,4362450,10128,1000.0,0.0,1000,1000,3.567444952933356,0.5202971388560214,4.596991894881716,0.8280268082196222,3567.4449529333565,3.7615323566773915,3573.2600485478315,3562.392499192399,0.12504236,0.6481906,1.0,-1.0,5,3567.4449529333565,0.004772906000653165,2.1849327689997153,0.45233498999914445,0.015487774000575882,0.0070025869990786305,5.886173119000887,8.550704145000054,7617.899931658977,897
900000,5.142193,2.228914,-312.55508,311.51956,71.26639,366.7399,18.603687,310.5885,71.27931,366.0529,8.581227,310.4069,71.16245,365.87637,1.4038849,5.142193,21.322824,308.97055,2.3841858e-07,2.228914,6.848498,81.92769,2.9177405e-05,0.07070196,0.7954481,1.0,-1.0,900000,2440,500.0,121.0,621,379,3.565094871286301,0.7816677329767329,5.516630589188672,0.6589158100273805,1782.5474356431512,531.4413397110286,2313.98877535418,1251.1060959321226,0.09905695673143992,0.7051065323689878,1.0,-1.0,2,1782.5474356431512,4367450,10133,1000.0,0.0,1000,1000,3.575902353088569,0.5588425396603737,4.6381926327964695,0.6938893909760493,3575.9023530885725,6.924837308383237,3587.839278262069,3566.637115602659,0.107057884,0.6587641,1.0,-1.0,5,3575.9023530885725,0.0047352960009448,2.1677885509998305,0.44815279400063446,0.013120270999934291,0.007022747000519303,5.863596631999826,8.50441629100169,7626.40607471298,898
